studentid,academic_year,att_pct,n_demerits,course_number,term,grade_pct,failed_course
3818116,2014,100,2,ENG30,Q2,84,
3818116,2014,100,2,HIST30,Q2,81,
3818116,2014,100,3,HIST30,Q1,74,
3825936,2014,92,5,ENG05,Q2,100,
3825936,2014,93,7,ENG05,Q1,100,
3876961,2014,86,17,ENG05,Q2,99,
3876961,2014,86,10,ENG05,Q1,50,
3912484,2014,94,17,HIST25,Q2,60,
3912484,2014,98,16,HIST25,Q1,78,
3920400,2014,96,1,MATH44,Q2,98,
3920400,2014,98,1,MATH44,Q1,95,
3952144,2014,92,49,ENG30,Q2,71,
3952144,2014,100,25,ENG30,Q1,71,
3952144,2014,100,25,GYM30,Q1,82,
3952144,2014,92,49,GYM30,Q2,88,
3952144,2014,92,49,HIST30,Q2,70,
3952144,2014,100,25,HIST30,Q1,75,
3952144,2014,100,25,SPAN30,Q1,70,
3952144,2014,92,49,SPAN30,Q2,63,
3964081,2014,96,19,MATH22,Q2,73,
3964081,2014,98,35,MATH22,Q1,83,
3964081,2014,98,35,SCI30,Q1,70,
3964081,2014,96,19,SCI30,Q2,73,
3988009,2014,95,17,STUDY45,Q1,77,
3964081,2014,98,35,HIST30,Q1,81,
3964081,2014,96,19,HIST30,Q2,81,
4579600,2014,90,48,HIST35,Q2,81,
4579600,2014,93,25,HIST35,Q1,81,
5546025,2014,90,6,GYM33,Q2,97,
5546025,2014,100,3,GYM33,Q1,94,
5546025,2014,100,3,MATH32,Q1,84,
5546025,2014,90,6,MATH32,Q2,93,
5546025,2014,90,6,SCI35,Q2,89,
5546025,2014,100,3,SCI35,Q1,94,
5546025,2014,100,3,SPAN30,Q1,98,
5546025,2014,90,6,SPAN30,Q2,92,
5550736,2014,100,21,ENG05,Q1,50,
5550736,2014,98,22,ENG05,Q2,50,
5550736,2014,98,22,GYM20,Q2,78,
5550736,2014,100,21,GYM20,Q1,78,
5564881,2014,81,62,ENG05,Q1,50,
5564881,2014,74,52,ENG05,Q2,50,
5564881,2014,74,52,GYM20,Q2,81,
5564881,2014,81,62,GYM20,Q1,87,
5569600,2014,86,15,SCI10,Q2,84,
5569600,2014,100,12,SCI10,Q1,82,
5597956,2014,93,8,ART12,Q1,86,
5597956,2014,86,34,ART12,Q2,75,
5597956,2014,86,34,STUDY15,Q2,90,
5597956,2014,93,8,STUDY15,Q1,90,
5612161,2014,93,2,ENG05,Q1,62,
5612161,2014,93,2,MATH20,Q1,64,
5626384,2014,90,15,SCI32,Q2,50,
5631129,2014,84,12,HIST11,Q2,75,
5631129,2014,92,13,HIST11,Q1,85,
5631129,2014,92,13,MATH20,Q1,77,
5631129,2014,84,12,MATH20,Q2,70,
5631129,2014,84,12,SCI25,Q2,78,
5631129,2014,92,13,SCI25,Q1,76,
5640625,2014,88,34,ENG25,Q2,79,
5640625,2014,93,30,ENG25,Q1,93,
5659641,2014,98,24,FREN10,Q1,77,
5659641,2014,96,26,FREN10,Q2,71,
5664400,2014,98,22,ENG05,Q1,71,
5664400,2014,92,54,ENG05,Q2,50,
5664400,2014,92,54,HIST11,Q2,60,
5664400,2014,98,22,HIST11,Q1,59,
5664400,2014,98,22,MATH10,Q1,68,
5664400,2014,92,54,MATH10,Q2,50,
5697769,2014,88,15,RHET20,Q2,80,
5697769,2014,95,6,RHET20,Q1,74,
5721664,2014,96,4,SPAN10,Q2,89,
5721664,2014,100,1,SPAN10,Q1,90,
5726449,2014,98,4,MATH35,Q1,85,
5726449,2014,94,10,MATH35,Q2,74,
5740816,2014,98,1,HIST20,Q1,70,
5740816,2014,96,3,HIST20,Q2,76,
5750404,2014,86,8,MATH20,Q2,73,
5750404,2014,95,10,MATH20,Q1,73,
5760000,2014,98,10,RHET20,Q2,76,
5760000,2014,100,7,RHET20,Q1,83,
5779216,2014,100,3,WRI71,Q1,98,
5784025,2014,86,21,HIST11,Q1,74,
5784025,2014,92,22,HIST11,Q2,72,
5784025,2014,92,22,MATH10,Q2,75,
5784025,2014,86,21,MATH10,Q1,72,
5793649,2014,82,17,SCI10,Q2,50,
5793649,2014,93,1,SCI10,Q1,77,
5798464,2014,90,16,ENG05,Q2,91,
5798464,2014,95,4,ENG05,Q1,64,
5798464,2014,95,4,GYM20,Q1,92,
5798464,2014,90,16,GYM20,Q2,90,
5812921,2014,98,36,ENG05,Q1,50,
5812921,2014,80,52,ENG05,Q2,100,
5812921,2014,80,52,MATH20,Q2,73,
5812921,2014,98,36,MATH20,Q1,78,
5837056,2014,80,30,HIST70,Q2,89,
5837056,2014,88,16,HIST70,Q1,85,
5866084,2014,98,12,ENG10,Q2,81,
5866084,2014,93,9,ENG10,Q1,73,
5866084,2014,93,9,MATH11,Q1,85,
5866084,2014,98,12,MATH11,Q2,87,
5866084,2014,98,12,MATH13,Q2,88,
3697929,2014,98,38,ENG30,Q1,77,
3721041,2014,95,19,HIST30,Q1,67,
3721041,2014,100,22,HIST30,Q2,68,
3728761,2014,95,40,HIST20,Q1,74,
3728761,2014,94,65,HIST20,Q2,70,
3728761,2014,94,65,MATH10,Q2,87,
3728761,2014,95,40,MATH10,Q1,88,
3744225,2014,94,18,ENG20,Q2,76,
3744225,2014,100,9,ENG20,Q1,80,
3744225,2014,100,9,SPAN20,Q1,83,
3744225,2014,94,18,SPAN20,Q2,68,
3751969,2014,100,7,RHET30,Q1,97,
3751969,2014,96,14,RHET30,Q2,96,
3763600,2014,96,28,ENG30,Q2,87,
3763600,2014,93,15,ENG30,Q1,84,
3794704,2014,95,16,SCI31,Q1,80,
3794704,2014,92,20,SCI31,Q2,80,
3798601,2014,98,2,RHET35,Q1,82,
3798601,2014,94,6,RHET35,Q2,80,
3798601,2014,94,6,SCI30,Q2,82,
3798601,2014,98,2,SCI30,Q1,90,
3806401,2014,98,8,RHET30,Q1,86,
3806401,2014,98,10,RHET30,Q2,93,
3814209,2014,81,27,ENG20,Q1,71,
3814209,2014,68,43,ENG20,Q2,75,
3814209,2014,68,43,HIST70,Q2,69,
3814209,2014,81,27,HIST70,Q1,74,
3818116,2014,100,3,ART20,Q1,82,
3818116,2014,100,2,ART20,Q2,80,
3818116,2014,100,2,STUDY45,Q2,91,
3818116,2014,100,3,STUDY45,Q1,50,
3825936,2014,93,7,SCI36,Q1,83,
3825936,2014,92,5,SCI36,Q2,87,
3912484,2014,98,16,ENG05,Q1,50,
3912484,2014,94,17,ENG05,Q2,50,
3912484,2014,94,17,GYM20,Q2,87,
3912484,2014,98,16,GYM20,Q1,88,
3920400,2014,96,1,SCI36,Q2,99,
3920400,2014,98,1,SCI36,Q1,100,
3964081,2014,96,19,GYM30,Q2,93,
3964081,2014,98,35,GYM30,Q1,86,
3988009,2014,95,17,RHET30,Q1,62,
3988009,2014,92,31,RHET30,Q2,81,
3988009,2014,92,31,SCI20,Q2,73,
3988009,2014,95,17,SCI20,Q1,71,
4579600,2014,93,25,ENG05,Q1,100,
4579600,2014,90,48,ENG05,Q2,100,
4583881,2014,98,5,ENG05,Q1,100,
4583881,2014,90,23,ENG05,Q2,100,
4583881,2014,90,23,HIST45,Q2,82,
4583881,2014,98,5,HIST45,Q1,83,
5546025,2014,100,3,ENG35,Q1,94,
5546025,2014,90,6,ENG35,Q2,90,
5546025,2014,90,6,RHET35,Q2,89,
5546025,2014,100,3,RHET35,Q1,93,
5564881,2014,74,52,HIST20,Q2,60,
5564881,2014,81,62,HIST20,Q1,88,
5564881,2014,81,62,SCI31,Q1,64,
5564881,2014,74,52,SCI31,Q2,50,
5569600,2014,100,12,MATH11,Q1,95,
5569600,2014,86,15,MATH11,Q2,89,
5569600,2014,86,15,STUDY15,Q2,90,
5569600,2014,100,12,STUDY15,Q1,88,
5607424,2014,64,51,RHET10,Q2,55,
5607424,2014,81,30,RHET10,Q1,71,
5612161,2014,93,2,THE10,Q1,84,
5631129,2014,92,13,SPAN10,Q1,83,
5631129,2014,84,12,SPAN10,Q2,83,
5650129,2014,100,9,SPAN11,Q1,83,
5650129,2014,94,25,SPAN11,Q2,85,
5659641,2014,98,24,SCI20,Q1,74,
5659641,2014,96,26,SCI20,Q2,76,
5688225,2014,93,23,ART12,Q1,77,
5688225,2014,90,32,ART12,Q2,83,
5692996,2014,100,2,HIST20,Q2,64,
5692996,2014,100,2,MATH10,Q2,70,
5697769,2014,95,6,SCI25,Q1,85,
5697769,2014,88,15,SCI25,Q2,79,
5707321,2014,88,6,ENG05,Q2,100,
3988009,2014,92,31,STUDY45,Q2,90,
4579600,2014,93,25,SCI30,Q1,90,
4579600,2014,90,48,SCI30,Q2,90,
4583881,2014,98,5,GYM31,Q1,92,
4583881,2014,90,23,GYM31,Q2,97,
5564881,2014,74,52,SPAN30,Q2,73,
5564881,2014,81,62,SPAN30,Q1,82,
5597956,2014,93,8,MATH10,Q1,86,
5597956,2014,86,34,MATH10,Q2,88,
5607424,2014,64,51,ENG05,Q2,50,
5607424,2014,81,30,ENG05,Q1,66,
5607424,2014,81,30,GYM10,Q1,84,
5607424,2014,64,51,GYM10,Q2,63,
5626384,2014,90,15,HIST20,Q2,61,
5626384,2014,83,19,HIST20,Q1,73,
5626384,2014,83,19,MATH73,Q1,81,
5626384,2014,90,15,MATH73,Q2,76,
5626384,2014,90,15,THE13,Q2,75,
5626384,2014,83,19,THE13,Q1,80,
5640625,2014,88,34,ENG05,Q2,50,
5640625,2014,93,30,ENG05,Q1,71,
5650129,2014,100,9,ENG20,Q1,80,
5650129,2014,94,25,ENG20,Q2,86,
5659641,2014,98,24,ENG10,Q1,81,
5659641,2014,96,26,ENG10,Q2,87,
5659641,2014,96,26,GYM10,Q2,89,
5659641,2014,98,24,GYM10,Q1,85,
5688225,2014,90,32,ENG20,Q2,77,
5688225,2014,93,23,ENG20,Q1,76,
5697769,2014,88,15,ARAB20,Q2,73,
5697769,2014,95,6,ARAB20,Q1,76,
5707321,2014,88,6,SPAN20,Q2,86,
5721664,2014,96,4,GYM10,Q2,94,
5721664,2014,100,1,GYM10,Q1,95,
5726449,2014,94,10,THE10,Q2,94,
5726449,2014,98,4,THE10,Q1,92,
5740816,2014,96,3,ENG20,Q2,74,
5740816,2014,98,1,ENG20,Q1,83,
5740816,2014,98,1,FREN20,Q1,68,
5740816,2014,96,3,FREN20,Q2,56,
5745609,2014,92,18,HIST25,Q2,75,
5745609,2014,100,16,HIST25,Q1,89,
5750404,2014,86,8,RHET20,Q2,80,
5750404,2014,95,10,RHET20,Q1,88,
5755201,2014,88,21,ENG01,Q1,50,
5755201,2014,88,21,HIST70,Q1,70,
5755201,2014,84,19,HIST70,Q2,60,
5760000,2014,100,7,ENG01,Q1,88,
5760000,2014,98,10,ENG01,Q2,69,
5760000,2014,98,10,MATH10,Q2,71,
5760000,2014,100,7,MATH10,Q1,74,
5769604,2014,78,21,MATH10,Q2,86,
5769604,2014,98,17,MATH10,Q1,84,
5779216,2014,100,3,ART12,Q1,84,
5779216,2014,100,3,SPAN12,Q1,89,
5793649,2014,93,1,ENG01,Q1,50,
5798464,2014,90,16,MATH32,Q2,77,
5798464,2014,95,4,MATH32,Q1,75,
5798464,2014,95,4,RHET20,Q1,93,
5798464,2014,90,16,RHET20,Q2,94,
5808100,2014,84,49,MATH13,Q2,58,
5808100,2014,86,42,MATH13,Q1,61,
5808100,2014,86,42,STUDY15,Q1,75,
5808100,2014,84,49,STUDY15,Q2,90,
5812921,2014,98,36,RHET10,Q1,87,
5812921,2014,80,52,RHET10,Q2,89,
5812921,2014,80,52,SPAN20,Q2,69,
5812921,2014,98,36,SPAN20,Q1,80,
5817744,2014,100,13,MATH20,Q1,68,
5817744,2014,100,10,MATH20,Q2,72,
5817744,2014,100,10,SCI25,Q2,79,
5817744,2014,100,13,SCI25,Q1,79,
5837056,2014,80,30,ART12,Q2,81,
5837056,2014,88,16,ART12,Q1,80,
5866084,2014,98,12,HIST11,Q2,71,
5866084,2014,93,9,HIST11,Q1,60,
5870929,2014,96,34,SCI20,Q2,70,
5870929,2014,100,20,SCI20,Q1,71,
5885476,2014,100,4,HIST25,Q2,77,
5607424,2014,81,30,MATH11,Q1,70,
5607424,2014,64,51,MATH11,Q2,71,
5607424,2014,64,51,MATH13,Q2,66,
5607424,2014,81,30,MATH13,Q1,69,
5626384,2014,83,19,SCI20,Q1,54,
5631129,2014,84,12,ENG10,Q2,75,
5631129,2014,92,13,ENG10,Q1,73,
5640625,2014,88,34,ART12,Q2,89,
5640625,2014,93,30,ART12,Q1,87,
5650129,2014,100,9,RHET20,Q1,71,
5650129,2014,94,25,RHET20,Q2,70,
5659641,2014,98,24,MATH20,Q1,65,
5659641,2014,96,26,MATH20,Q2,64,
5664400,2014,98,22,ENG10,Q1,67,
5664400,2014,92,54,ENG10,Q2,62,
5688225,2014,90,32,FREN20,Q2,89,
5688225,2014,93,23,FREN20,Q1,84,
5692996,2014,100,2,ART12,Q2,76,
5707321,2014,88,6,HIST20,Q2,74,
5721664,2014,100,1,ENG05,Q1,50,
5721664,2014,96,4,ENG05,Q2,50,
5726449,2014,98,4,ARAB20,Q1,90,
5726449,2014,94,10,ARAB20,Q2,90,
5740816,2014,98,1,ENG05,Q1,50,
5740816,2014,96,3,ENG05,Q2,100,
5740816,2014,96,3,RHET20,Q2,75,
5740816,2014,98,1,RHET20,Q1,70,
5769604,2014,98,17,ENG10,Q1,87,
5769604,2014,78,21,ENG10,Q2,81,
5769604,2014,78,21,GYM20,Q2,83,
5769604,2014,98,17,GYM20,Q1,88,
5784025,2014,92,22,GYM10,Q2,87,
5784025,2014,86,21,GYM10,Q1,70,
5793649,2014,82,17,MATH13,Q2,70,
5793649,2014,93,1,MATH13,Q1,70,
5798464,2014,90,16,ENG20,Q2,92,
5798464,2014,95,4,ENG20,Q1,90,
5808100,2014,86,42,GYM10,Q1,77,
5808100,2014,84,49,GYM10,Q2,76,
5808100,2014,84,49,SCI10,Q2,61,
5808100,2014,86,42,SCI10,Q1,66,
5812921,2014,98,36,ENG10,Q1,84,
5812921,2014,80,52,ENG10,Q2,70,
5817744,2014,100,13,HIST25,Q1,77,
5817744,2014,100,10,HIST25,Q2,85,
5870929,2014,96,34,HIST20,Q2,72,
5870929,2014,100,20,HIST20,Q1,72,
5870929,2014,100,20,THE10,Q1,81,
5870929,2014,96,34,THE10,Q2,82,
5880625,2014,98,28,ENG25,Q2,75,
5880625,2014,98,45,ENG25,Q1,73,
5880625,2014,98,45,HIST25,Q1,76,
5880625,2014,98,28,HIST25,Q2,72,
5880625,2014,98,28,MATH20,Q2,76,
5880625,2014,98,45,MATH20,Q1,77,
5885476,2014,100,4,ARAB20,Q2,77,
5885476,2014,100,2,ARAB20,Q1,82,
5914624,2014,100,28,SPAN20,Q2,91,
5914624,2014,95,13,SPAN20,Q1,89,
5953600,2014,100,11,HIST20,Q1,74,
5953600,2014,100,11,HIST20,Q2,69,
5953600,2014,100,11,MATH01,Q2,70,
5953600,2014,100,11,MATH01,Q1,91,
5953600,2014,100,11,SCI20,Q1,70,
5953600,2014,100,11,SCI20,Q2,65,
5963364,2014,92,106,MATH01,Q2,86,
5963364,2014,100,69,MATH01,Q1,94,
5963364,2014,100,69,RHET10,Q1,77,
5963364,2014,92,106,RHET10,Q2,74,
5968249,2014,94,25,MATH20,Q2,79,
5968249,2014,88,20,MATH20,Q1,68,
5973136,2014,88,19,MATH73,Q1,85,
5973136,2014,84,23,MATH73,Q2,81,
5978025,2014,96,19,SPAN11,Q2,91,
5978025,2014,88,10,SPAN11,Q1,81,
6007401,2014,84,43,HIST25,Q2,61,
6007401,2014,93,26,HIST25,Q1,63,
6017209,2014,92,21,ENG10,Q2,76,
6017209,2014,98,14,ENG10,Q1,72,
6056521,2014,96,22,ENG20,Q2,72,
6056521,2014,98,20,ENG20,Q1,74,
6076225,2014,86,41,ENG30,Q2,90,
6076225,2014,81,32,ENG30,Q1,79,
6076225,2014,81,32,RHET30,Q1,78,
6076225,2014,86,41,RHET30,Q2,80,
6081156,2014,95,36,ENG05,Q1,100,
6081156,2014,94,35,ENG05,Q2,100,
6086089,2014,98,23,ENG05,Q1,50,
6086089,2014,94,26,ENG05,Q2,91,
6086089,2014,94,26,SCI31,Q2,74,
6086089,2014,98,23,SCI31,Q1,72,
6105841,2014,80,38,SCI30,Q2,71,
6105841,2014,100,20,SCI30,Q1,76,
6125625,2014,100,14,ENG40,Q2,77,
6125625,2014,98,10,ENG40,Q1,88,
6125625,2014,98,10,HIST45,Q1,85,
6125625,2014,100,14,HIST45,Q2,75,
6170256,2014,69,49,ENG10,Q1,70,
6170256,2014,80,59,ENG10,Q2,85,
6185169,2014,96,6,ENG20,Q2,84,
6185169,2014,95,1,ENG20,Q1,85,
6220036,2014,88,1,HIST25,Q1,73,
6225025,2014,98,3,RHET25,Q1,88,
6225025,2014,100,13,RHET25,Q2,72,
6225025,2014,100,13,SCI20,Q2,84,
6225025,2014,98,3,SCI20,Q1,79,
6245001,2014,100,9,ART12,Q1,90,
6245001,2014,100,9,ART12,Q2,91,
6245001,2014,100,9,MATH35,Q2,93,
6245001,2014,100,9,MATH35,Q1,95,
6245001,2014,100,9,SPAN20,Q1,97,
6245001,2014,100,9,SPAN20,Q2,97,
6255001,2014,92,10,MATH20,Q2,85,
6255001,2014,93,8,MATH20,Q1,70,
6255001,2014,93,8,SCI25,Q1,86,
6255001,2014,92,10,SCI25,Q2,86,
6270016,2014,92,3,ARAB20,Q2,80,
6270016,2014,98,2,ARAB20,Q1,86,
6290064,2014,96,9,ENG05,Q2,100,
6290064,2014,92,8,ENG05,Q1,55,
6290064,2014,92,8,MATH25,Q1,76,
6290064,2014,96,9,MATH25,Q2,74,
6305121,2014,98,20,SPAN20,Q2,71,
6305121,2014,100,11,SPAN20,Q1,62,
6385729,2014,93,7,MATH73,Q1,85,
6385729,2014,84,4,MATH73,Q2,80,
6395841,2014,86,12,MATH20,Q2,74,
6395841,2014,93,6,MATH20,Q1,76,
6400900,2014,90,64,FREN10,Q2,50,
6400900,2014,95,18,FREN10,Q1,66,
6405961,2014,79,48,RHET10,Q1,50,
6405961,2014,54,81,RHET10,Q2,50,
6405961,2014,54,81,SPAN10,Q2,50,
6405961,2014,79,48,SPAN10,Q1,65,
6416089,2014,88,16,SPAN20,Q1,82,
6416089,2014,88,15,SPAN20,Q2,84,
6421156,2014,98,49,ENG05,Q1,88,
6421156,2014,96,63,ENG05,Q2,50,
6431296,2014,100,13,ENG20,Q2,71,
6431296,2014,100,8,ENG20,Q1,76,
6436369,2014,92,5,MATH73,Q2,70,
6436369,2014,93,2,MATH73,Q1,76,
6451600,2014,94,73,ENG05,Q2,50,
6451600,2014,95,36,ENG05,Q1,58,
6466849,2014,94,17,GYM30,Q2,99,
6466849,2014,95,26,GYM30,Q1,89,
6466849,2014,95,26,SCI25,Q1,80,
6466849,2014,94,17,SCI25,Q2,84,
6497401,2014,100,9,ENG20,Q1,65,
6497401,2014,96,11,ENG20,Q2,65,
6507601,2014,88,49,STUDY15,Q1,94,
6507601,2014,76,48,STUDY15,Q2,80,
6553600,2014,95,2,HIST70,Q1,84,
6553600,2014,100,16,HIST70,Q2,82,
6563844,2014,86,20,ENG05,Q2,50,
6563844,2014,100,15,ENG05,Q1,50,
6568969,2014,90,34,RHET10,Q2,71,
6568969,2014,98,37,RHET10,Q1,76,
5707321,2014,88,6,GYM20,Q2,79,
5721664,2014,100,1,RHET10,Q1,76,
5721664,2014,96,4,RHET10,Q2,78,
5726449,2014,98,4,ENG20,Q1,92,
5726449,2014,94,10,ENG20,Q2,93,
5726449,2014,94,10,HIST25,Q2,91,
5726449,2014,98,4,HIST25,Q1,91,
5745609,2014,92,18,MATH35,Q2,81,
5745609,2014,100,16,MATH35,Q1,89,
5750404,2014,86,8,ENG20,Q2,86,
5750404,2014,95,10,ENG20,Q1,84,
5750404,2014,95,10,SPAN20,Q1,80,
5750404,2014,86,8,SPAN20,Q2,80,
5755201,2014,88,21,GYM10,Q1,67,
5755201,2014,84,19,GYM10,Q2,70,
5769604,2014,78,21,RHET10,Q2,93,
5769604,2014,98,17,RHET10,Q1,99,
5779216,2014,100,3,HIST70,Q1,86,
5793649,2014,82,17,HIST70,Q2,65,
5793649,2014,93,1,HIST70,Q1,78,
5793649,2014,93,1,MATH11,Q1,73,
5793649,2014,82,17,MATH11,Q2,78,
5808100,2014,84,49,RHET10,Q2,64,
5808100,2014,86,42,RHET10,Q1,70,
5817744,2014,100,10,RHET20,Q2,91,
5817744,2014,100,13,RHET20,Q1,96,
5837056,2014,80,30,WRI71,Q2,89,
5837056,2014,88,16,WRI71,Q1,84,
5866084,2014,98,12,SCI10,Q2,79,
5866084,2014,93,9,SCI10,Q1,88,
5870929,2014,96,34,RHET20,Q2,78,
5870929,2014,100,20,RHET20,Q1,70,
5880625,2014,98,28,RHET25,Q2,85,
5880625,2014,98,45,RHET25,Q1,95,
5880625,2014,98,45,SCI20,Q1,81,
5880625,2014,98,28,SCI20,Q2,83,
5914624,2014,100,28,ENG20,Q2,94,
5914624,2014,95,13,ENG20,Q1,89,
5919489,2014,100,4,RHET20,Q2,68,
5934096,2014,68,51,ENG75,Q2,51,
5934096,2014,93,47,ENG75,Q1,56,
5934096,2014,93,47,SCI70,Q1,54,
5934096,2014,68,51,SCI70,Q2,63,
5953600,2014,100,11,RHET20,Q1,70,
5953600,2014,100,11,RHET20,Q2,61,
5958481,2014,86,64,GYM20,Q2,74,
5958481,2014,95,49,GYM20,Q1,74,
5958481,2014,95,49,MATH20,Q1,63,
5958481,2014,86,64,MATH20,Q2,58,
5968249,2014,88,20,GYM20,Q1,82,
5968249,2014,94,25,GYM20,Q2,79,
5978025,2014,88,10,HIST20,Q1,75,
5978025,2014,96,19,HIST20,Q2,81,
5978025,2014,96,19,MATH10,Q2,77,
5978025,2014,88,10,MATH10,Q1,74,
5987809,2014,93,10,ART12,Q1,86,
5987809,2014,92,20,ART12,Q2,82,
5987809,2014,92,20,ENG05,Q2,100,
5987809,2014,93,10,ENG05,Q1,100,
5987809,2014,93,10,MATH20,Q1,84,
5987809,2014,92,20,MATH20,Q2,90,
6017209,2014,98,14,SPAN10,Q1,89,
6017209,2014,92,21,SPAN10,Q2,88,
6051600,2014,88,3,MATH01,Q1,86,
6051600,2014,98,13,MATH01,Q2,71,
6056521,2014,98,20,RHET20,Q1,79,
6056521,2014,96,22,RHET20,Q2,85,
6076225,2014,86,41,ENG05,Q2,100,
6076225,2014,81,32,ENG05,Q1,100,
6086089,2014,94,26,MATH32,Q2,70,
6086089,2014,98,23,MATH32,Q1,70,
6086089,2014,98,23,SPAN30,Q1,86,
6086089,2014,94,26,SPAN30,Q2,67,
6095961,2014,64,50,MATH10,Q1,61,
6105841,2014,100,20,THE13,Q1,82,
6105841,2014,80,38,THE13,Q2,87,
6115729,2014,94,3,ENG40,Q2,81,
6115729,2014,100,1,ENG40,Q1,87,
6115729,2014,100,1,HIST40,Q1,88,
275625,2014,86,41,ENG05,Q1,50,
446224,2014,86,45,HIST45,Q1,73,
446224,2014,92,35,HIST45,Q2,79,
657721,2014,66,49,ENG05,Q2,50,
657721,2014,71,39,ENG05,Q1,50,
1096209,2014,83,33,STUDY15,Q1,99,
1096209,2014,62,12,STUDY15,Q2,62,
1108809,2014,100,30,MATH20,Q1,76,
1108809,2014,100,25,MATH20,Q2,68,
1110916,2014,94,16,FREN30,Q2,88,
1110916,2014,95,13,FREN30,Q1,84,
1121481,2014,93,9,HIST45,Q1,76,
1121481,2014,94,24,HIST45,Q2,74,
1121481,2014,94,24,MATH44,Q2,61,
1121481,2014,93,9,MATH44,Q1,73,
1134225,2014,100,2,ENG30,Q2,88,
1134225,2014,100,4,ENG30,Q1,88,
1134225,2014,100,4,MATH35,Q1,88,
1134225,2014,100,2,MATH35,Q2,84,
1142761,2014,90,9,ENG45,Q1,83,
1142761,2014,96,14,ENG45,Q2,75,
1144900,2014,96,10,SCI41,Q2,77,
1144900,2014,93,5,SCI41,Q1,77,
1147041,2014,94,26,ENG30,Q2,82,
1147041,2014,95,26,ENG30,Q1,85,
1157776,2014,100,7,ENG45,Q2,81,
1157776,2014,100,8,ENG45,Q1,85,
1157776,2014,100,8,GYM33,Q1,88,
1157776,2014,100,7,GYM33,Q2,90,
1183744,2014,98,13,ENG78,Q1,97,
1183744,2014,96,18,ENG78,Q2,90,
1205604,2014,94,11,MATH40,Q2,100,
1221025,2014,98,12,SCI30,Q1,91,
1221025,2014,98,17,SCI30,Q2,92,
1229881,2014,92,5,MATH33,Q2,94,
1229881,2014,92,5,SCI31,Q2,87,
1229881,2014,95,11,SCI31,Q1,82,
1243225,2014,94,31,ENG30,Q2,87,
1243225,2014,83,21,ENG30,Q1,93,
1243225,2014,83,21,MATH40,Q1,73,
1243225,2014,94,31,MATH40,Q2,70,
1249924,2014,88,30,GYM33,Q2,81,
1249924,2014,90,15,GYM33,Q1,85,
1254400,2014,88,34,HIST20,Q2,76,
1254400,2014,95,42,HIST20,Q1,85,
1254400,2014,95,42,RHET30,Q1,82,
1254400,2014,88,34,RHET30,Q2,68,
1270129,2014,96,22,ENG40,Q2,74,
1270129,2014,93,19,ENG40,Q1,73,
1272384,2014,93,26,ENG40,Q1,80,
1272384,2014,82,43,ENG40,Q2,88,
1272384,2014,82,43,GYM31,Q2,90,
1272384,2014,93,26,GYM31,Q1,94,
1272384,2014,93,26,HIST40,Q1,83,
1272384,2014,82,43,HIST40,Q2,83,
1295044,2014,92,19,MATH40,Q2,61,
1295044,2014,98,18,MATH40,Q1,76,
1304164,2014,92,62,MATH22,Q2,55,
1304164,2014,95,40,MATH22,Q1,60,
1322500,2014,88,60,ENG30,Q1,76,
1322500,2014,80,76,ENG30,Q2,80,
1336336,2014,94,25,ENG30,Q2,73,
1336336,2014,86,21,ENG30,Q1,71,
1336336,2014,86,21,GYM30,Q1,75,
1336336,2014,94,25,GYM30,Q2,87,
1338649,2014,98,3,ENG30,Q1,87,
1338649,2014,96,1,ENG30,Q2,84,
1373584,2014,100,1,HIST45,Q1,84,
1380625,2014,80,18,MATH45,Q2,87,
1380625,2014,98,6,MATH45,Q1,85,
1390041,2014,83,60,GYM33,Q1,100,
1390041,2014,92,54,GYM33,Q2,96,
1390041,2014,92,54,SCI30,Q2,72,
1390041,2014,83,60,SCI30,Q1,85,
1392400,2014,76,118,MATH32,Q2,70,
1392400,2014,88,74,MATH32,Q1,71,
1408969,2014,94,35,GYM33,Q2,100,
1408969,2014,98,22,GYM33,Q1,97,
1423249,2014,98,15,GYM33,Q1,97,
2732409,2014,96,37,ENG10,Q2,78,
2732409,2014,95,16,ENG10,Q1,78,
2732409,2014,95,16,GYM30,Q1,83,
2732409,2014,96,37,GYM30,Q2,93,
2732409,2014,96,37,MATH32,Q2,73,
2732409,2014,95,16,MATH32,Q1,50,
2732409,2014,95,16,RHET10,Q1,86,
2732409,2014,96,37,RHET10,Q2,85,
2755600,2014,98,67,SCI20,Q2,50,
2755600,2014,98,52,SCI20,Q1,70,
2755600,2014,98,52,STUDY15,Q1,97,
2755600,2014,98,67,STUDY15,Q2,91,
2765569,2014,100,3,MATH40,Q1,72,
2765569,2014,96,9,MATH40,Q2,73,
2765569,2014,96,9,THE13,Q2,85,
2765569,2014,100,3,THE13,Q1,95,
2768896,2014,83,48,SCI20,Q1,61,
2768896,2014,88,82,SCI20,Q2,50,
2792241,2014,98,4,HIST35,Q2,76,
2792241,2014,100,8,HIST35,Q1,77,
3455881,2014,100,5,ENG05,Q1,50,
3455881,2014,96,6,ENG05,Q2,60,
3455881,2014,96,6,MATH25,Q2,82,
3455881,2014,100,5,MATH25,Q1,71,
3459600,2014,90,28,HIST30,Q2,82,
3459600,2014,95,36,HIST30,Q1,68,
3459600,2014,95,36,MATH22,Q1,71,
3459600,2014,90,28,MATH22,Q2,73,
