studentid,academic_year,att_pct,n_demerits,course_number,term,grade_pct,failed_course
6101,2014,95,34,ENG05,Q1,100,
6101,2014,96,56,ENG05,Q2,88,
6101,2014,96,56,HIST20,Q2,79,
6101,2014,95,34,HIST20,Q1,86,
6151,2014,93,18,ENG05,Q1,50,
6151,2014,84,23,ENG05,Q2,50,
6153,2014,88,14,HIST30,Q1,71,
6153,2014,88,20,HIST30,Q2,79,
6153,2014,88,20,MATH40,Q2,76,
6153,2014,88,14,MATH40,Q1,70,
6158,2014,82,30,GYM20,Q2,82,
6158,2014,88,26,GYM20,Q1,91,
6158,2014,88,26,HIST20,Q1,52,
6158,2014,82,30,HIST20,Q2,50,
6160,2014,86,17,SCI36,Q1,85,
6160,2014,82,29,SCI36,Q2,86,
6162,2014,81,28,ART12,Q1,53,
6162,2014,58,43,ART12,Q2,72,
6162,2014,58,43,ENG10,Q2,75,
6162,2014,81,28,ENG10,Q1,63,
6162,2014,81,28,STUDY15,Q1,90,
6163,2014,62,27,SCI70,Q2,73,
6163,2014,79,27,SCI70,Q1,73,
6164,2014,100,5,HIST45,Q2,79,
6164,2014,100,1,HIST45,Q1,70,
6164,2014,100,1,SCI30,Q1,74,
6164,2014,100,5,SCI30,Q2,88,
6165,2014,95,50,SPAN12,Q1,76,
6165,2014,88,57,SPAN12,Q2,50,
6175,2014,98,2,SCI20,Q1,76,
6175,2014,96,3,SCI20,Q2,70,
6178,2014,98,14,HIST70,Q2,68,
6178,2014,86,19,HIST70,Q1,84,
6178,2014,86,19,MATH70,Q1,92,
6178,2014,98,14,MATH70,Q2,92,
6183,2014,88,10,RHET10,Q2,78,
6183,2014,95,10,RHET10,Q1,84,
6808,2014,92,25,ENG05,Q2,100,
6808,2014,95,28,ENG05,Q1,100,
6809,2014,74,48,RHET10,Q1,61,
6809,2014,44,38,RHET10,Q2,50,
6811,2014,100,6,FREN10,Q1,64,
6811,2014,100,6,FREN10,Q2,79,
6811,2014,100,6,HIST11,Q2,71,
6811,2014,100,6,HIST11,Q1,66,
6812,2014,100,4,GYM10,Q2,97,
6812,2014,100,5,GYM10,Q1,95,
6815,2014,93,5,ENG05,Q1,100,
6815,2014,98,26,ENG05,Q2,100,
6815,2014,98,26,HIST11,Q2,77,
6815,2014,93,5,HIST11,Q1,84,
6815,2014,93,5,MATH10,Q1,88,
6815,2014,98,26,MATH10,Q2,88,
6931,2014,98,1,ENG75,Q2,81,
6931,2014,93,1,ENG75,Q1,92,
7100,2014,100,11,ENG10,Q2,64,
4252,2014,100,4,GYM31,Q1,96,
4301,2014,94,15,HIST40,Q2,69,
4301,2014,95,15,HIST40,Q1,76,
4551,2014,98,3,SCI30,Q2,64,
4551,2014,100,12,SCI30,Q1,72,
4552,2014,82,57,SCI30,Q2,61,
4552,2014,74,46,SCI30,Q1,50,
4552,2014,74,46,SPAN20,Q1,50,
4552,2014,82,57,SPAN20,Q2,50,
4552,2014,82,57,STUDY15,Q2,50,
4552,2014,74,46,STUDY15,Q1,50,
4557,2014,90,36,MATH01,Q2,91,
4557,2014,98,28,MATH01,Q1,107,
4557,2014,98,28,RHET20,Q1,74,
4557,2014,90,36,RHET20,Q2,79,
4557,2014,90,36,SPAN30,Q2,72,
4557,2014,98,28,SPAN30,Q1,77,
4558,2014,100,12,SCI30,Q1,80,
4558,2014,100,14,SCI30,Q2,77,
4564,2014,98,33,ART12,Q1,80,
4564,2014,78,72,ART12,Q2,69,
4564,2014,78,72,ENG01,Q2,70,
4564,2014,98,33,ENG01,Q1,64,
4564,2014,98,33,SPAN20,Q1,59,
4564,2014,78,72,SPAN20,Q2,57,
4780,2014,45,35,ENG10,Q1,50,
4780,2014,82,26,ENG10,Q2,76,
4780,2014,82,26,SPAN11,Q2,77,
4780,2014,45,35,SPAN11,Q1,50,
4783,2014,92,11,FREN20,Q2,80,
4783,2014,90,18,FREN20,Q1,93,
4783,2014,90,18,RHET25,Q1,89,
4783,2014,92,11,RHET25,Q2,87,
4785,2014,98,1,ENG10,Q2,101,
4785,2014,98,1,RHET10,Q2,96,
4994,2014,100,25,ART20,Q2,81,
4994,2014,100,11,ART20,Q1,87,
4995,2014,88,26,MATH11,Q2,80,
4995,2014,93,27,MATH11,Q1,84,
4995,2014,93,27,MATH13,Q1,74,
4995,2014,88,26,MATH13,Q2,77,
4996,2014,100,9,HIST35,Q1,85,
4996,2014,88,9,HIST35,Q2,96,
4996,2014,88,9,SCI35,Q2,92,
4996,2014,100,9,SCI35,Q1,95,
4998,2014,94,4,HIST20,Q2,91,
4998,2014,100,5,HIST20,Q1,92,
5004,2014,90,11,ENG30,Q2,85,
5004,2014,93,8,ENG30,Q1,83,
5005,2014,90,4,STUDY45,Q1,95,
5005,2014,92,9,STUDY45,Q2,98,
5006,2014,90,14,ENG20,Q2,93,
5006,2014,93,23,ENG20,Q1,84,
5006,2014,93,23,MATH22,Q1,99,
5006,2014,90,14,MATH22,Q2,100,
5010,2014,98,10,ENG78,Q2,91,
5010,2014,93,13,ENG78,Q1,89,
5051,2014,86,33,RHET20,Q2,76,
5051,2014,86,22,RHET20,Q1,74,
5054,2014,98,17,SCI10,Q1,86,
5054,2014,96,16,SCI10,Q2,88,
5055,2014,92,12,RHET25,Q2,90,
5055,2014,83,8,RHET25,Q1,94,
5055,2014,83,8,SCI20,Q1,88,
5055,2014,92,12,SCI20,Q2,92,
5065,2014,95,3,ENG20,Q1,77,
5065,2014,78,3,ENG20,Q2,80,
5065,2014,78,3,HIST25,Q2,67,
5065,2014,95,3,HIST25,Q1,63,
5067,2014,96,4,RHET25,Q2,70,
5067,2014,98,6,RHET25,Q1,87,
5067,2014,98,6,SCI20,Q1,82,
5067,2014,96,4,SCI20,Q2,83,
5098,2014,90,28,ENG05,Q2,100,
5098,2014,93,9,ENG05,Q1,100,
5098,2014,93,9,MATH32,Q1,74,
5098,2014,90,28,MATH32,Q2,73,
5224,2014,92,12,ENG05,Q2,53,
5224,2014,95,10,ENG05,Q1,50,
7100,2014,100,2,ENG10,Q1,63,
7100,2014,100,2,STUDY15,Q1,87,
7100,2014,100,11,STUDY15,Q2,105,
7101,2014,92,17,GYM10,Q2,94,
7101,2014,88,25,GYM10,Q1,97,
7106,2014,98,22,ENG05,Q1,100,
7106,2014,86,27,ENG05,Q2,100,
7106,2014,86,27,GYM20,Q2,75,
7106,2014,98,22,GYM20,Q1,74,
7106,2014,98,22,HIST20,Q1,77,
7106,2014,86,27,HIST20,Q2,73,
7200,2014,72,59,MATH20,Q2,50,
7200,2014,91,34,MATH20,Q1,54,
7251,2014,100,2,ENG20,Q1,86,
7251,2014,98,2,ENG20,Q2,84,
7251,2014,98,2,SPAN10,Q2,92,
7251,2014,100,2,SPAN10,Q1,96,
7252,2014,100,12,FREN10,Q1,70,
7252,2014,96,13,FREN10,Q2,58,
7252,2014,96,13,HIST11,Q2,65,
7252,2014,100,12,HIST11,Q1,63,
7257,2014,96,10,FREN20,Q2,56,
7257,2014,90,5,FREN20,Q1,62,
7258,2014,100,5,FREN10,Q1,80,
7258,2014,90,32,FREN10,Q2,77,
7260,2014,82,22,RHET10,Q1,70,
7260,2014,90,50,RHET10,Q2,80,
7275,2014,100,1,ENG20,Q1,81,
7275,2014,98,5,ENG20,Q2,80,
7275,2014,98,5,SCI20,Q2,85,
7275,2014,100,1,SCI20,Q1,88,
7275,2014,100,1,SPAN20,Q1,102,
7275,2014,98,5,SPAN20,Q2,76,
7276,2014,100,15,RHET20,Q1,73,
7276,2014,100,30,RHET20,Q2,70,
7283,2014,94,70,HIST20,Q2,77,
7283,2014,90,15,HIST20,Q1,83,
7286,2014,58,11,RHET10,Q1,50,
7286,2014,92,26,RHET10,Q2,72,
7286,2014,92,26,SCI10,Q2,86,
7286,2014,58,11,SCI10,Q1,87,
7287,2014,95,7,ENG10,Q1,50,
7287,2014,95,7,MATH33,Q1,70,
7314,2014,94,2,MATH20,Q1,50,
7314,2014,98,7,MATH20,Q2,74,
7315,2014,68,14,ART12,Q2,58,
7315,2014,68,14,ENG05,Q2,50,
7316,2014,100,4,SCI20,Q1,77,
7316,2014,96,9,SCI20,Q2,74,
6061,2014,93,81,ENG20,Q1,70,
6061,2014,70,72,ENG20,Q2,50,
6062,2014,88,12,HIST35,Q1,78,
6062,2014,86,27,HIST35,Q2,87,
6063,2014,86,66,ENG05,Q1,50,
6063,2014,84,72,ENG05,Q2,50,
6063,2014,84,72,ENG40,Q2,53,
6063,2014,86,66,ENG40,Q1,63,
6064,2014,92,51,FREN10,Q2,85,
6064,2014,93,27,FREN10,Q1,93,
6068,2014,86,13,ART12,Q1,72,
6068,2014,96,46,ART12,Q2,76,
6068,2014,96,46,MATH20,Q2,73,
6068,2014,86,13,MATH20,Q1,60,
6069,2014,90,2,RHET10,Q1,89,
6069,2014,100,2,RHET10,Q2,80,
6069,2014,100,2,SPAN10,Q2,88,
6069,2014,90,2,SPAN10,Q1,84,
6072,2014,93,45,RHET10,Q1,77,
6072,2014,74,46,RHET10,Q2,72,
6072,2014,74,46,SPAN10,Q2,78,
6072,2014,93,45,SPAN10,Q1,83,
6074,2014,92,67,MATH32,Q2,58,
6074,2014,98,28,MATH32,Q1,50,
6074,2014,98,28,STUDY45,Q1,68,
6074,2014,92,67,STUDY45,Q2,81,
6076,2014,84,43,FREN20,Q2,70,
6076,2014,95,41,FREN20,Q1,82,
6076,2014,95,41,STUDY15,Q1,85,
6076,2014,84,43,STUDY15,Q2,90,
6077,2014,26,9,STUDY15,Q1,100,
6082,2014,74,86,FREN10,Q2,55,
6082,2014,88,51,FREN10,Q1,82,
6082,2014,88,51,GYM30,Q1,82,
6082,2014,74,86,GYM30,Q2,92,
6083,2014,95,16,ART12,Q1,77,
6083,2014,90,16,ART12,Q2,79,
6086,2014,86,100,HIST70,Q2,69,
6086,2014,86,68,HIST70,Q1,65,
6086,2014,86,68,WRI71,Q1,71,
6086,2014,86,100,WRI71,Q2,61,
6151,2014,93,18,SCI31,Q1,81,
6151,2014,84,23,SCI31,Q2,76,
6153,2014,88,14,ENG40,Q1,70,
6153,2014,88,20,ENG40,Q2,78,
6154,2014,96,6,ENG20,Q2,81,
6154,2014,98,4,ENG20,Q1,87,
6154,2014,98,4,GYM20,Q1,82,
6154,2014,96,6,GYM20,Q2,74,
6156,2014,76,82,ENG10,Q2,56,
6156,2014,86,53,ENG10,Q1,70,
6157,2014,90,44,ENG30,Q1,77,
6157,2014,70,42,ENG30,Q2,74,
6157,2014,70,42,FREN30,Q2,66,
6157,2014,90,44,FREN30,Q1,78,
6157,2014,90,44,HIST40,Q1,70,
6157,2014,70,42,HIST40,Q2,83,
6158,2014,88,26,ENG10,Q1,73,
6158,2014,82,30,ENG10,Q2,61,
6162,2014,81,28,MATH10,Q1,56,
6162,2014,58,43,MATH10,Q2,71,
6163,2014,79,27,FREN11,Q1,84,
6163,2014,62,27,FREN11,Q2,72,
6172,2014,98,2,SCI70,Q1,94,
6172,2014,100,2,SCI70,Q2,88,
6175,2014,98,2,HIST20,Q1,70,
6175,2014,96,3,HIST20,Q2,68,
6183,2014,88,10,ENG10,Q2,61,
6183,2014,95,10,ENG10,Q1,76,
6809,2014,44,38,ENG10,Q2,54,
6809,2014,74,48,ENG10,Q1,50,
6810,2014,90,22,SCI10,Q2,86,
6810,2014,100,6,SCI10,Q1,82,
6811,2014,100,6,RHET10,Q1,90,
6811,2014,100,6,RHET10,Q2,80,
6812,2014,100,4,FREN10,Q2,91,
6812,2014,100,5,FREN10,Q1,91,
6812,2014,100,5,HIST11,Q1,90,
6812,2014,100,4,HIST11,Q2,96,
5858,2014,94,16,ENG20,Q2,88,
5858,2014,100,13,ENG20,Q1,85,
5858,2014,100,13,HIST25,Q1,81,
5858,2014,94,16,HIST25,Q2,81,
5860,2014,90,45,HIST11,Q1,63,
5860,2014,86,45,HIST11,Q2,65,
5860,2014,86,45,STUDY15,Q2,85,
5860,2014,90,45,STUDY15,Q1,80,
5863,2014,79,22,ENG10,Q1,74,
5863,2014,78,30,ENG10,Q2,66,
5863,2014,78,30,MATH01,Q2,100,
5863,2014,78,30,RHET10,Q2,73,
5863,2014,79,22,RHET10,Q1,72,
5865,2014,83,32,ENG10,Q1,72,
5865,2014,66,41,ENG10,Q2,50,
5867,2014,93,42,HIST11,Q1,50,
5867,2014,78,60,HIST11,Q2,50,
5867,2014,78,60,MATH10,Q2,50,
5867,2014,93,42,MATH10,Q1,50,
5867,2014,93,42,SCI10,Q1,50,
5867,2014,78,60,SCI10,Q2,50,
5871,2014,93,14,HIST20,Q1,75,
5871,2014,100,14,HIST20,Q2,84,
5871,2014,100,14,SPAN20,Q2,74,
5871,2014,93,14,SPAN20,Q1,80,
5872,2014,100,23,ENG20,Q1,76,
5872,2014,98,41,ENG20,Q2,72,
5874,2014,96,14,ENG05,Q2,50,
5874,2014,98,5,ENG05,Q1,50,
5876,2014,88,12,ENG20,Q1,77,
5876,2014,88,22,ENG20,Q2,78,
6012,2014,98,11,ENG05,Q1,67,
6012,2014,94,19,ENG05,Q2,66,
6012,2014,94,19,RHET10,Q2,88,
6012,2014,98,11,RHET10,Q1,77,
6026,2014,100,4,ENG05,Q1,50,
6026,2014,100,11,ENG05,Q2,80,
6026,2014,100,11,ENG40,Q2,80,
6026,2014,100,4,ENG40,Q1,73,
6026,2014,100,4,GYM33,Q1,89,
6026,2014,100,11,GYM33,Q2,81,
6026,2014,100,11,MATH32,Q2,70,
6026,2014,100,4,MATH32,Q1,64,
6026,2014,100,4,SCI41,Q1,70,
6026,2014,100,11,SCI41,Q2,72,
6046,2014,88,38,ENG30,Q2,85,
6046,2014,95,15,ENG30,Q1,79,
6061,2014,93,81,FREN10,Q1,74,
6061,2014,70,72,FREN10,Q2,50,
6062,2014,88,12,ENG35,Q1,79,
6062,2014,86,27,ENG35,Q2,60,
6063,2014,86,66,HIST30,Q1,71,
6063,2014,84,72,HIST30,Q2,76,
6064,2014,93,27,HIST30,Q1,76,
6064,2014,92,51,HIST30,Q2,77,
6067,2014,93,31,ENG30,Q1,72,
6067,2014,88,45,ENG30,Q2,82,
6067,2014,88,45,STUDY45,Q2,84,
6067,2014,93,31,STUDY45,Q1,100,
6068,2014,86,13,ENG20,Q1,71,
6068,2014,96,46,ENG20,Q2,75,
6072,2014,74,46,MATH10,Q2,50,
6072,2014,93,45,MATH10,Q1,54,
6072,2014,93,45,SCI10,Q1,57,
6072,2014,74,46,SCI10,Q2,54,
6077,2014,26,9,ENG10,Q1,50,
6077,2014,26,9,RHET10,Q1,95,
6080,2014,96,47,HIST20,Q2,52,
6080,2014,98,42,HIST20,Q1,79,
6080,2014,98,42,STUDY45,Q1,76,
6080,2014,96,47,STUDY45,Q2,86,
6081,2014,100,27,ART20,Q2,86,
6081,2014,98,8,ART20,Q1,86,
6081,2014,98,8,STUDY45,Q1,111,
6081,2014,100,27,STUDY45,Q2,95,
6082,2014,74,86,ENG20,Q2,50,
6086,2014,86,100,ENG74,Q2,55,
6086,2014,86,68,ENG74,Q1,66,
6086,2014,86,68,GYM10,Q1,60,
3552,2014,100,1,SPAN40,Q1,97,
3552,2014,100,2,SPAN40,Q2,97,
3604,2014,88,14,ENG20,Q1,83,
3604,2014,86,16,ENG20,Q2,88,
3651,2014,100,6,MATH44,Q1,69,
3651,2014,100,6,MATH44,Q2,73,
3701,2014,90,24,ENG05,Q2,79,
3701,2014,95,15,ENG05,Q1,97,
3705,2014,100,15,RHET10,Q1,81,
3705,2014,92,9,RHET10,Q2,82,
3711,2014,90,18,MATH13,Q1,76,
3711,2014,86,25,MATH13,Q2,70,
4120,2014,93,18,ENG05,Q1,74,
4120,2014,94,14,ENG05,Q2,100,
4127,2014,88,13,ENG30,Q1,80,
4127,2014,84,20,ENG30,Q2,72,
4127,2014,84,20,HIST30,Q2,77,
4127,2014,88,13,HIST30,Q1,75,
4130,2014,84,31,MATH40,Q2,67,
4130,2014,83,10,MATH40,Q1,73,
4133,2014,90,12,ENG05,Q1,100,
4133,2014,80,16,ENG05,Q2,93,
4133,2014,80,16,SCI31,Q2,81,
4133,2014,90,12,SCI31,Q1,88,
4134,2014,95,44,ENG30,Q1,81,
4134,2014,78,49,ENG30,Q2,90,
4135,2014,84,5,HIST40,Q2,81,
4135,2014,90,3,HIST40,Q1,80,
4136,2014,83,39,HIST30,Q1,74,
4136,2014,76,44,HIST30,Q2,53,
4137,2014,95,38,SPAN40,Q1,80,
4137,2014,78,78,SPAN40,Q2,76,
4144,2014,92,57,HIST35,Q2,71,
4144,2014,86,27,HIST35,Q1,85,
4144,2014,86,27,RHET30,Q1,78,
4144,2014,92,57,RHET30,Q2,50,
4145,2014,88,65,MATH22,Q2,72,
4145,2014,88,43,MATH22,Q1,78,
4146,2014,78,39,MATH13,Q2,72,
4146,2014,83,33,MATH13,Q1,74,
4147,2014,100,38,ENG05,Q2,94,
4147,2014,90,24,ENG05,Q1,70,
4152,2014,88,37,ENG05,Q2,99,
4152,2014,86,41,ENG05,Q1,64,
4152,2014,86,41,SCI31,Q1,81,
4152,2014,88,37,SCI31,Q2,71,
4153,2014,96,6,RHET30,Q2,70,
4153,2014,90,5,RHET30,Q1,86,
4153,2014,90,5,SCI20,Q1,82,
4154,2014,95,8,RHET35,Q1,91,
4154,2014,88,13,RHET35,Q2,91,
4154,2014,88,13,SCI35,Q2,82,
4154,2014,95,8,SCI35,Q1,89,
4154,2014,95,8,STUDY45,Q1,100,
4154,2014,88,13,STUDY45,Q2,87,
4157,2014,86,53,RHET20,Q2,65,
4157,2014,95,42,RHET20,Q1,77,
4158,2014,96,17,ENG25,Q2,66,
4158,2014,95,18,ENG25,Q1,77,
4158,2014,95,18,FREN20,Q1,59,
4158,2014,96,17,FREN20,Q2,71,
4158,2014,96,17,RHET25,Q2,61,
4158,2014,95,18,RHET25,Q1,87,
4159,2014,72,29,GYM20,Q2,71,
4159,2014,81,17,GYM20,Q1,88,
4161,2014,98,59,ART12,Q1,80,
4161,2014,92,94,ART12,Q2,72,
4161,2014,92,94,MATH22,Q2,73,
4161,2014,98,59,MATH22,Q1,70,
4161,2014,98,59,RHET20,Q1,71,
4161,2014,92,94,RHET20,Q2,75,
4163,2014,96,13,ENG01,Q2,80,
4163,2014,98,3,ENG01,Q1,86,
4165,2014,98,4,SCI20,Q1,86,
4165,2014,98,1,SCI20,Q2,83,
4167,2014,90,1,HIST45,Q2,79,
4167,2014,93,1,HIST45,Q1,90,
4173,2014,95,5,GYM31,Q1,76,
4173,2014,92,13,GYM31,Q2,89,
1859,2014,100,5,THE10,Q1,89,
1859,2014,96,6,THE10,Q2,81,
1861,2014,98,9,HIST30,Q1,79,
1861,2014,100,21,HIST30,Q2,77,
1865,2014,100,23,ENG35,Q2,84,
1865,2014,100,3,ENG35,Q1,87,
1876,2014,74,66,ENG05,Q2,96,
1876,2014,88,56,ENG05,Q1,50,
1876,2014,88,56,FREN30,Q1,87,
1876,2014,74,66,FREN30,Q2,89,
1876,2014,74,66,STUDY45,Q2,90,
1876,2014,88,56,STUDY45,Q1,80,
1879,2014,88,35,SPAN30,Q2,87,
1879,2014,90,29,SPAN30,Q1,86,
1883,2014,98,3,ENG35,Q1,96,
1883,2014,92,5,ENG35,Q2,97,
1885,2014,100,9,RHET30,Q1,74,
1885,2014,94,17,RHET30,Q2,72,
1885,2014,94,17,SCI20,Q2,70,
1885,2014,100,9,SCI20,Q1,71,
1889,2014,83,14,RHET30,Q1,77,
1889,2014,96,23,RHET30,Q2,80,
1891,2014,90,15,MATH44,Q2,83,
1891,2014,100,9,MATH44,Q1,80,
1894,2014,88,10,HIST35,Q2,91,
1894,2014,90,2,HIST35,Q1,85,
1894,2014,90,2,SCI35,Q1,88,
1894,2014,88,10,SCI35,Q2,87,
1895,2014,98,19,MATH01,Q1,68,
1895,2014,92,33,MATH01,Q2,58,
1895,2014,92,33,SPAN30,Q2,88,
1895,2014,98,19,SPAN30,Q1,84,
1897,2014,86,30,MATH10,Q1,74,
1897,2014,78,34,MATH10,Q2,77,
1898,2014,84,27,MATH44,Q2,66,
1898,2014,93,9,MATH44,Q1,75,
1898,2014,93,9,STUDY45,Q1,51,
1898,2014,84,27,STUDY45,Q2,92,
1901,2014,96,2,ENG05,Q2,100,
1901,2014,98,11,ENG05,Q1,50,
1901,2014,98,11,HIST20,Q1,80,
1901,2014,96,2,HIST20,Q2,71,
1908,2014,76,32,MATH40,Q2,71,
1908,2014,81,13,MATH40,Q1,80,
1912,2014,71,42,GYM10,Q1,97,
1912,2014,68,59,GYM10,Q2,84,
1923,2014,98,62,FREN20,Q2,72,
1923,2014,98,38,FREN20,Q1,81,
1923,2014,98,38,RHET30,Q1,80,
1923,2014,98,62,RHET30,Q2,94,
1929,2014,95,19,ENG30,Q1,84,
1929,2014,100,22,ENG30,Q2,79,
1931,2014,95,40,ENG30,Q1,76,
1931,2014,94,65,ENG30,Q2,77,
1932,2014,95,18,ENG30,Q1,79,
1932,2014,82,19,ENG30,Q2,62,
1932,2014,82,19,STUDY45,Q2,67,
1932,2014,95,18,STUDY45,Q1,111,
1933,2014,100,38,HIST30,Q2,72,
1933,2014,95,10,HIST30,Q1,76,
1933,2014,95,10,STUDY45,Q1,70,
1933,2014,100,38,STUDY45,Q2,95,
1934,2014,100,8,ENG20,Q1,86,
1934,2014,92,3,ENG20,Q2,75,
1934,2014,92,3,GYM20,Q2,87,
1934,2014,100,8,GYM20,Q1,90,
1940,2014,93,15,RHET30,Q1,88,
1940,2014,96,28,RHET30,Q2,86,
1949,2014,94,6,FREN30,Q2,72,
1949,2014,98,2,FREN30,Q1,95,
1951,2014,98,8,ENG30,Q1,87,
1951,2014,98,10,ENG30,Q2,87,
1951,2014,98,10,GYM20,Q2,96,
1951,2014,98,8,GYM20,Q1,100,
1951,2014,98,8,SPAN40,Q1,83,
1951,2014,98,10,SPAN40,Q2,96,
1956,2014,93,7,RHET35,Q1,87,
1956,2014,92,5,RHET35,Q2,63,
1969,2014,86,10,ENG40,Q1,82,
6814,2014,88,65,HIST11,Q1,57,
6814,2014,82,43,HIST11,Q2,63,
6814,2014,88,65,MATH10,Q1,50,
6815,2014,93,5,RHET10,Q1,90,
6815,2014,98,26,RHET10,Q2,84,
6816,2014,83,5,MATH10,Q1,70,
6816,2014,92,14,MATH10,Q2,73,
6931,2014,93,1,THE10,Q1,84,
6931,2014,98,1,THE10,Q2,89,
7100,2014,100,2,ENG05,Q1,100,
7100,2014,100,11,ENG05,Q2,99,
7101,2014,92,17,ENG10,Q2,57,
7101,2014,88,25,ENG10,Q1,54,
7106,2014,98,22,RHET20,Q1,75,
7106,2014,86,27,RHET20,Q2,82,
7182,2014,98,13,SCI10,Q2,84,
7182,2014,91,9,SCI10,Q1,77,
7182,2014,91,9,STUDY15,Q1,100,
7182,2014,98,13,STUDY15,Q2,98,
7190,2014,76,3,ENG05,Q2,100,
7190,2014,86,7,ENG05,Q1,100,
7190,2014,86,7,GYM10,Q1,96,
7190,2014,76,3,GYM10,Q2,95,
7190,2014,76,3,HIST10,Q2,85,
7190,2014,86,7,HIST10,Q1,84,
7200,2014,72,59,SCI30,Q2,56,
7200,2014,91,34,SCI30,Q1,52,
7252,2014,100,12,MATH10,Q1,73,
7252,2014,96,13,MATH10,Q2,58,
7257,2014,96,10,HIST20,Q2,57,
7257,2014,90,5,HIST20,Q1,53,
7257,2014,90,5,SCI20,Q1,72,
7257,2014,96,10,SCI20,Q2,73,
7258,2014,90,32,HIST11,Q2,70,
7258,2014,100,5,HIST11,Q1,76,
7258,2014,100,5,MATH10,Q1,83,
7258,2014,90,32,MATH10,Q2,81,
7258,2014,90,32,SCI25,Q2,82,
7260,2014,90,50,ENG10,Q2,60,
7260,2014,82,22,ENG10,Q1,62,
7273,2014,100,1,MATH20,Q1,52,
7273,2014,96,7,MATH20,Q2,64,
7273,2014,96,7,SCI30,Q2,50,
7273,2014,100,1,SCI30,Q1,58,
7273,2014,100,1,SPAN20,Q1,62,
7273,2014,96,7,SPAN20,Q2,68,
7276,2014,100,30,HIST20,Q2,72,
7276,2014,100,15,HIST20,Q1,91,
7276,2014,100,15,SCI20,Q1,70,
7276,2014,100,30,SCI20,Q2,73,
7276,2014,100,30,SPAN10,Q2,82,
7276,2014,100,15,SPAN10,Q1,86,
7277,2014,87,28,FREN10,Q1,74,
7277,2014,88,44,FREN10,Q2,50,
7277,2014,88,44,GYM10,Q2,58,
7277,2014,87,28,GYM10,Q1,61,
7281,2014,100,30,ENG20,Q2,85,
7281,2014,100,3,ENG20,Q1,80,
7283,2014,90,15,ENG20,Q1,86,
7283,2014,94,70,ENG20,Q2,75,
7283,2014,94,70,GYM20,Q2,78,
7283,2014,90,15,GYM20,Q1,92,
7285,2014,70,40,HIST20,Q2,86,
7285,2014,70,40,THE10,Q2,73,
7285,2014,81,13,THE10,Q1,50,
7286,2014,58,11,STUDY15,Q1,100,
7286,2014,92,26,STUDY15,Q2,100,
7287,2014,84,10,HIST70,Q2,82,
7287,2014,84,10,WRI71,Q2,80,
7302,2014,94,24,SCI36,Q2,97,
7309,2014,86,113,SCI20,Q2,50,
7309,2014,86,113,STUDY15,Q2,71,
7316,2014,96,9,ENG05,Q2,50,
7316,2014,96,9,FREN10,Q2,63,
6086,2014,86,100,GYM10,Q2,51,
6091,2014,90,21,ART12,Q2,90,
6091,2014,100,17,ART12,Q1,82,
6091,2014,100,17,MATH32,Q1,74,
6091,2014,90,21,MATH32,Q2,65,
6154,2014,98,4,ENG05,Q1,50,
6154,2014,96,6,ENG05,Q2,95,
6154,2014,96,6,HIST20,Q2,80,
6154,2014,98,4,HIST20,Q1,69,
6156,2014,86,53,RHET10,Q1,59,
6156,2014,76,82,RHET10,Q2,52,
6157,2014,70,42,ENG05,Q2,100,
6157,2014,90,44,ENG05,Q1,89,
6158,2014,88,26,MATH10,Q1,52,
6158,2014,82,30,MATH10,Q2,55,
6164,2014,100,1,ENG05,Q1,50,
6164,2014,100,5,ENG05,Q2,50,
6165,2014,95,50,ENG10,Q1,50,
6165,2014,88,57,ENG10,Q2,50,
6165,2014,88,57,MATH22,Q2,50,
6165,2014,95,50,MATH22,Q1,50,
6172,2014,100,2,ENG74,Q2,83,
6172,2014,98,2,ENG74,Q1,91,
6175,2014,96,3,FREN11,Q2,76,
6175,2014,98,2,FREN11,Q1,85,
6183,2014,88,10,SCI10,Q2,72,
6183,2014,95,10,SCI10,Q1,77,
6808,2014,92,25,MATH70,Q2,77,
6808,2014,95,28,MATH70,Q1,73,
6809,2014,74,48,SCI10,Q1,50,
6809,2014,44,38,SCI10,Q2,59,
6810,2014,100,6,RHET10,Q1,92,
6810,2014,90,22,RHET10,Q2,91,
6811,2014,100,6,MATH70,Q1,89,
6811,2014,100,6,MATH70,Q2,92,
6812,2014,100,4,ENG10,Q2,99,
6812,2014,100,5,ENG10,Q1,92,
6813,2014,76,8,GYM10,Q2,70,
6813,2014,67,8,GYM10,Q1,75,
6813,2014,76,8,MATH10,Q2,50,
6813,2014,76,8,SCI10,Q2,71,
6813,2014,67,8,SCI10,Q1,70,
6814,2014,88,65,ENG05,Q1,50,
6814,2014,82,43,ENG05,Q2,50,
6814,2014,82,43,MATH11,Q2,72,
6814,2014,88,65,MATH11,Q1,68,
6814,2014,82,43,MATH13,Q2,82,
6816,2014,92,14,ENG05,Q2,65,
6816,2014,83,5,ENG05,Q1,50,
6816,2014,83,5,RHET10,Q1,58,
6816,2014,92,14,RHET10,Q2,50,
6931,2014,98,1,SCI70,Q2,98,
6931,2014,93,1,SCI70,Q1,94,
6931,2014,93,1,WRI71,Q1,92,
6931,2014,98,1,WRI71,Q2,97,
7101,2014,92,17,STUDY15,Q2,100,
7101,2014,88,25,STUDY15,Q1,96,
7106,2014,86,27,MATH20,Q2,70,
